Unnamed: 0,tweet_text,text
67,Pemerintah jokowi percepat penyaluran BLT BBM kepada masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Jambi https://t.co/G4bhPK35uS,"['perintah', 'jokowi', 'cepat', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'jambi']"
68,Pemerintah jokowi percepat penyaluran BLT BBM kepada masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Jambi https://t.co/RpUhkTQJmm,"['perintah', 'jokowi', 'cepat', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'jambi']"
69,Pemerintah menambah kuota BBM Pertalite dan Solar subsidi yang berlaku sejak 1 Oktober 2022 untuk memenuhi kebutuhan masyarakat hingga akhir tahun. #PerekonomianKianMembaik #IndonesiaBangkit @jokowi   Aremania | Telkomsel | Nasdrun | 77 TNI | Nasdem | Tulus Utamakan Rakyat https://t.co/nztFgaBfIe,"['perintah', 'tambah', 'kuota', 'bbm', 'pertalite', 'dan', 'solar', 'subsidi', 'yang', 'laku', 'sejak', 'oktober', 'untuk', 'penuh', 'butuh', 'masyarakat', 'hingga', 'akhir', 'tahun', 'aremania', 'telkomsel', 'nasdrun', 'tni', 'nasdem', 'tulus', 'utama', 'rakyat']"
70,"Penuhi Kebutuhan Masyarakat, Pemerintah Tambah Kuota Subsidi BBM Pertalite danÂ Solar https://t.co/Uf8PoDglUh","['penuh', 'butuh', 'masyarakat', 'perintah', 'tambah', 'kuota', 'subsidi', 'bbm', 'pertalite', 'dan', 'solar']"
71,Pemerintah jokowi percepat penyaluran BLT BBM kepada masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Jambi https://t.co/0ocXOT2ZIK,"['perintah', 'jokowi', 'cepat', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'jambi']"
72,Pemerintah jokowi percepat penyaluran BLT BBM kepada masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Jambi https://t.co/ubcLTxa5kg,"['perintah', 'jokowi', 'cepat', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'jambi']"
73,Dukung Langkah pemerintah dalam penyesuian harga BBM sudah tepat dan pasti berdampak positif.   - Suara Orang Sumatera Utara -  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/QAih9v0bFK,"['dukung', 'langkah', 'perintah', 'dalam', 'penyesuian', 'harga', 'bbm', 'sudah', 'tepat', 'dan', 'pasti', 'dampak', 'positif', 'suara', 'orang', 'sumatera', 'utara']"
74,Penyesuian harga BBM merupakan langkah tepat pemerintah dan harus kita dukung.   - Suara Orang Sumatera Utara -  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/csEz485oGJ,"['penyesuian', 'harga', 'bbm', 'rupa', 'langkah', 'tepat', 'perintah', 'dan', 'harus', 'kita', 'dukung', 'suara', 'orang', 'sumatera', 'utara']"
75,"Dukung Penyesuaian Harga BBM , Strategi Tepat Pemerintah Dalam Menyelamatkan Perekonomian Indonesia   - Suara Orang Sumatera Utara -  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/YZFFPdKtiV","['dukung', 'sesuai', 'harga', 'bbm', 'strategi', 'tepat', 'perintah', 'dalam', 'selamat', 'ekonomi', 'indonesia', 'suara', 'orang', 'sumatera', 'utara']"
76,Bersama Dukung pemerintah dalam penyesuian harga BBM agar indonesia tetap berjaya.   - Suara Orang Sumatera Utara -  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/2xqUgUTI48,"['sama', 'dukung', 'perintah', 'dalam', 'penyesuian', 'harga', 'bbm', 'agar', 'indonesia', 'tetap', 'jaya', 'suara', 'orang', 'sumatera', 'utara']"
77,Pemerintah resmi menambah kuota BBM jenis pertalite dan solar subsidi  #bbm #Indonesia #subsidibbm https://t.co/2fYrxXO8UK,"['perintah', 'resmi', 'tambah', 'kuota', 'bbm', 'jenis', 'pertalite', 'dan', 'solar', 'subsidi']"
78,Pemerintah telah salurkan BLT BBM kepada masyarakat yang membutuhkan Sumatera Selatan  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/lKTmuDW6zR,"['perintah', 'telah', 'salur', 'blt', 'bbm', 'kepada', 'masyarakat', 'yang', 'butuh', 'sumatera', 'selatan']"
79,Personil Unit Samapta Polsek Medan Kota melakukan Pemantauan SPBU di seputaran kecamatan Medan Kota dan Kecamatan Medan Maimun terhadap kenaikan harga BBM yang telah ditentukan oleh Pemerintah di Wilayah Hukum Polsek Medan Kota https://t.co/ub4oAFaxgz,"['personil', 'unit', 'samapta', 'polsek', 'medan', 'kota', 'laku', 'pantau', 'spbu', 'di', 'putar', 'camat', 'medan', 'kota', 'dan', 'camat', 'medan', 'maimun', 'hadap', 'naik', 'harga', 'bbm', 'yang', 'telah', 'tentu', 'oleh', 'perintah', 'di', 'wilayah', 'hukum', 'polsek', 'medan', 'kota']"
80,"Terima kasih, #KawanPajak!  Pemerintah telah menyalurkan kontribusi dari #KawanPajak dalam bentuk BLT BBM kepada masyarakat yang membutuhkan. https://t.co/6QhQOkiCq3","['terima', 'kasih', 'perintah', 'telah', 'salur', 'kontribusi', 'dari', 'dalam', 'bentuk', 'blt', 'bbm', 'kepada', 'masyarakat', 'yang', 'butuh']"
81,"Subsidi BBM jadi beban APBN, penyesuaian Harga BBM langkah tepat pemerintah. Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/IEOWIAVpzW","['subsidi', 'bbm', 'jadi', 'beban', 'apbn', 'sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah', 'jambi']"
82,Penyesuaian Harga BBM diambil pemerintah untuk menahan inflasi. Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/g9NBFWKPrV,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'jambi']"
83,Pemerintah lakukan langkah tepat dgn lakukan penyesuaian harga BBM cz subsidi BBM udah jadi beban APBN Yuk qta dukung langkah pemerintah lakukan penyesuaian harga BBM ya #BantuanBBMUntukRakyat  #BLTBBMTepatSasaran  #SubsidiTepatSasaran  Banten https://t.co/E27gDKGJPL,"['perintah', 'laku', 'langkah', 'tepat', 'dgn', 'laku', 'sesuai', 'harga', 'bbm', 'cz', 'subsidi', 'bbm', 'udah', 'jadi', 'beban', 'apbn', 'yuk', 'qta', 'dukung', 'langkah', 'perintah', 'laku', 'sesuai', 'harga', 'bbm', 'ya', 'banten']"
84,"Upaya yg dilakukan pemerintah untuk mensejahterakan masyarakat kecil, perlu dilakukan penyesuian harga BBM. https://t.co/OewOS8p7WG","['upaya', 'yg', 'laku', 'perintah', 'untuk', 'sejahtera', 'masyarakat', 'kecil', 'perlu', 'laku', 'penyesuian', 'harga', 'bbm']"
85,Penyesuaian harga BBM pemerintah tetap lindungi masyarakat dari gejolak harga minyak dunia https://t.co/ZqxH6H5N25,"['sesuai', 'harga', 'bbm', 'perintah', 'tetap', 'lindung', 'masyarakat', 'dari', 'gejolak', 'harga', 'minyak', 'dunia']"
86,Penyesuaian harga BBM pemerintah tetap lindungi masyarakat dari gejolak harga minyak dunia https://t.co/i9ndzWwdAd,"['sesuai', 'harga', 'bbm', 'perintah', 'tetap', 'lindung', 'masyarakat', 'dari', 'gejolak', 'harga', 'minyak', 'dunia']"
87,"Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi, Ayo kita dukung kebijakan Pemerintah. #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran - Jawa Tengah https://t.co/p7xRDiNq05","['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'ayo', 'kita', 'dukung', 'bijak', 'perintah', 'jawa', 'tengah']"
88,"Penyesuaian harga BBM subsidi dilakukan sebagai respons atas fluktuasi harga minyak mentah dunia. Selain itu, Pemerintah juga mempertimbangkan kondisi ekonomi negara. https://t.co/d6rERmiH5U","['sesuai', 'harga', 'bbm', 'subsidi', 'laku', 'bagai', 'respons', 'atas', 'fluktuasi', 'harga', 'minyak', 'mentah', 'dunia', 'selain', 'itu', 'perintah', 'juga', 'timbang', 'kondisi', 'ekonomi', 'negara']"
89,"Penyesuaian harga BBM itu wajar melihat kondisi global, mari terus dukung kebijakan pemerintah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Banten https://t.co/fFVOHZ9leb","['sesuai', 'harga', 'bbm', 'itu', 'wajar', 'lihat', 'kondisi', 'global', 'mari', 'terus', 'dukung', 'bijak', 'perintah', 'banten']"
90,"Terima kasih, #KawanPajak!  Pemerintah telah menyalurkan kontribusi dari #KawanPajak dalam bentuk BLT BBM kepada masyarakat yang membutuhkan. https://t.co/4KDfRis9jP","['terima', 'kasih', 'perintah', 'telah', 'salur', 'kontribusi', 'dari', 'dalam', 'bentuk', 'blt', 'bbm', 'kepada', 'masyarakat', 'yang', 'butuh']"
91,Penyesuaian harga BBM diambil Pemerintah untuk menahan Inflasi . #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  Jawa Tengah https://t.co/T5zcbHWg5a,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'jawa', 'tengah']"
92,"Terima kasih, #KawanPajak!  Pemerintah telah menyalurkan kontribusi dari #KawanPajak dalam bentuk BLT BBM kepada masyarakat yang membutuhkan. https://t.co/nLruFLxwBa","['terima', 'kasih', 'perintah', 'telah', 'salur', 'kontribusi', 'dari', 'dalam', 'bentuk', 'blt', 'bbm', 'kepada', 'masyarakat', 'yang', 'butuh']"
93,Pemerintah mengalihkan sebagian subsidi BBM Untuk bantuan yang lebih tepat sasaran. Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/E2jOGCVnXa,"['perintah', 'alih', 'bagi', 'subsidi', 'bbm', 'untuk', 'bantu', 'yang', 'lebih', 'tepat', 'sasar', 'jambi']"
94,"Anggota Komisi VII DPR Mulyanto, meminta Pemerintah segera menurunkan harga bahan bakar minyak (BBM) bersubsidi  https://t.co/4CTd7iSBOS","['anggota', 'komisi', 'vii', 'dpr', 'mulyanto', 'minta', 'perintah', 'segera', 'turun', 'harga', 'bahan', 'bakar', 'minyak', 'bbm', 'subsidi']"
95,Penyesuaian Harga BBM diambil pemerintah untuk menahan inflasi. Jambi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/1NKvNSz8A4,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'jambi']"
96,"Pemerintah telah menyalurkan Program BLT BBM mencapai 96,6 % dan diterima oleh masyarakat ekonomi menengah ke bawah  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Kalimantan Barat https://t.co/310M0omH6u","['perintah', 'telah', 'salur', 'program', 'blt', 'bbm', 'capai', 'dan', 'terima', 'oleh', 'masyarakat', 'ekonomi', 'tengah', 'ke', 'bawah', 'kalimantan', 'barat']"
97,Kebijakan Pemerintah Dalam Melakukan Penyaluran BLT BBM Adalah Langkah Tepat Agar Lebih Tepat Sasaran  -Nusa Tenggara Timur- #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/bgt0LV6aoO,"['bijak', 'perintah', 'dalam', 'laku', 'salur', 'blt', 'bbm', 'adalah', 'langkah', 'tepat', 'agar', 'lebih', 'tepat', 'sasar', 'nusa', 'tenggara', 'timur']"
98,"Subsidi BBM jadi beban APBN, penyesuaian harga BBM langkah tepat pemerintah #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  ~ Jawa Tengah https://t.co/NTFce4erJs","['subsidi', 'bbm', 'jadi', 'beban', 'apbn', 'sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah', 'jawa', 'tengah']"
99,penyesuaian harga BBM diambil pemerintah untuk manahan inflasi #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran  ~ Jawa Tengah https://t.co/7Aq8ImZYHP,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'manah', 'inflasi', 'jawa', 'tengah']"
100,Anggota DPR Fraksi PKS Desak Pemerintah Turunkan Harga BBM Bersubsidi  https://t.co/sPOdvFVNts,"['anggota', 'dpr', 'fraksi', 'pks', 'desak', 'perintah', 'turun', 'harga', 'bbm', 'subsidi']"
101,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi. Rakyat indonesia dukung Penyesuaian Harga BBM.   #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/GLJ00U0g8j,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'rakyat', 'indonesia', 'dukung', 'sesuai', 'harga', 'bbm', 'sumatera', 'barat']"
102,"PemerintahÂ  menambah kuota BBM jenis Pertalite dan Solar Subsidi untuk memenuhi kebutuhan masyarakat hingga akhir 2022. Hal tersebut disampaikan Kepala BPH Migas, Erika Retnowati, melalui keterangan tertulisnya, Senin (3/10/2022). https://t.co/I48VQfvmBo","['perintah', 'tambah', 'kuota', 'bbm', 'jenis', 'pertalite', 'dan', 'solar', 'subsidi', 'untuk', 'penuh', 'butuh', 'masyarakat', 'hingga', 'akhir', 'hal', 'sebut', 'sampai', 'kepala', 'bph', 'migas', 'erika', 'retnowati', 'lalu', 'terang', 'tulis', 'senin']"
103,"Pemberian BLT BBM, BLT UMKM dan BSU untuk masyarakat sebagai bentuk kepedulian Pemerintah untuk meringankan masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Kalimantan Barat https://t.co/nj7BLTTPIc","['beri', 'blt', 'bbm', 'blt', 'umkm', 'dan', 'bsu', 'untuk', 'masyarakat', 'bagai', 'bentuk', 'peduli', 'perintah', 'untuk', 'ringan', 'masyarakat', 'kalimantan', 'barat']"
104,Menunggu Konsistensi Pemerintah Turunkan Harga BBMÂ Pertalite https://t.co/FPp7xCUxyx,"['tunggu', 'konsistensi', 'perintah', 'turun', 'harga', 'bbm', 'pertalite']"
105,Pemerintah saat ini menyalurkan BLT BBM untuk masyarakat khususnya ekonomi menengah ke bawah  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Kalimantan Barat https://t.co/GTtDnncP5d,"['perintah', 'saat', 'ini', 'salur', 'blt', 'bbm', 'untuk', 'masyarakat', 'khusus', 'ekonomi', 'tengah', 'ke', 'bawah', 'kalimantan', 'barat']"
106,Pemerintah telah menambah kuota BBM subsidi jenis pertalite dan solar yang berlaku mulai 1 Oktober 2022 lalu.  ^ #SubsidiBBM #Pertalite #Solar https://t.co/02vDLVVYll,"['perintah', 'telah', 'tambah', 'kuota', 'bbm', 'subsidi', 'jenis', 'pertalite', 'dan', 'solar', 'yang', 'laku', 'mulai', 'oktober', 'lalu']"
107,"Pemerintah telah menyalurkan Program BLT BBM mencapai 96,6 % dan diterima oleh masyarakat ekonomi menengah ke bawah  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Kalimantan Barat https://t.co/sPlXUrweX9","['perintah', 'telah', 'salur', 'program', 'blt', 'bbm', 'capai', 'dan', 'terima', 'oleh', 'masyarakat', 'ekonomi', 'tengah', 'ke', 'bawah', 'kalimantan', 'barat']"
108,DPR Desak Pemerintah Turunkan Harga BBM Bersubsidi https://t.co/hWIhhn0blq,"['dpr', 'desak', 'perintah', 'turun', 'harga', 'bbm', 'subsidi']"
109,subsidi bbm jadi beban apbn penyesuaian harga bbm langkah tepat pemerintah  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Jawa Barat https://t.co/wLHRA6uKP5,"['subsidi', 'bbm', 'jadi', 'beban', 'apbn', 'sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah', 'jawa', 'barat']"
110,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Jawa Barat https://t.co/ILRTGr53BH,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'jawa', 'barat']"
111,Penyesuaian harga BBM diambil pemerintah untuk menahan inflasi  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/x7Wgfuu1kE,"['sesuai', 'harga', 'bbm', 'ambil', 'perintah', 'untuk', 'tahan', 'inflasi', 'sumatera', 'barat']"
112,Subsidi BBM jadi beban APBN penyesuaian harga BBM langkah tepat pemerintah  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/xSkmGSxmX2,"['subsidi', 'bbm', 'jadi', 'beban', 'apbn', 'sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah', 'sumatera', 'barat']"
113,Ayoo gaess Masyarakat Lampung kita dukung Kebijakan Pemerintah perihal BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/ohkMEFVf3m,"['ayoo', 'gaess', 'masyarakat', 'lampung', 'kita', 'dukung', 'bijak', 'perintah', 'perihal', 'blt', 'bbm']"
114,Ayoo gaess Masyarakat Lampung kita dukung Kebijakan Pemerintah perihal BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/pKePVlBylp,"['ayoo', 'gaess', 'masyarakat', 'lampung', 'kita', 'dukung', 'bijak', 'perintah', 'perihal', 'blt', 'bbm']"
115,Masyarakat Lampung Mendukung Penuh Kebijakan Pemerintah tentang BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/GUSOhRrYIB,"['masyarakat', 'lampung', 'dukung', 'penuh', 'bijak', 'perintah', 'tentang', 'blt', 'bbm']"
116,Masyarakat Lampung Mendukung Penuh Kebijakan Pemerintah tentang BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/5DLXjSqOSV,"['masyarakat', 'lampung', 'dukung', 'penuh', 'bijak', 'perintah', 'tentang', 'blt', 'bbm']"
117,Lampung Apresiasi Kebijakan Pemerintah Tentang BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/OcgyrY7pH5,"['lampung', 'apresiasi', 'bijak', 'perintah', 'tentang', 'blt', 'bbm']"
118,Lampung Apresiasi Kebijakan Pemerintah Tentang BLT BBM  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran https://t.co/iYehE2zKtp,"['lampung', 'apresiasi', 'bijak', 'perintah', 'tentang', 'blt', 'bbm']"
119,"Subsidi jadi Beban APBN, penyesuaian Harga BBM langkah tepat Pemerintah. - Maluku Satu Rasa - #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran https://t.co/gaAfUxjJTp","['subsidi', 'jadi', 'beban', 'apbn', 'sesuai', 'harga', 'bbm', 'langkah', 'tepat', 'perintah', 'malu', 'satu', 'rasa']"
120,"Pemberian BLT BBM, BLT UMKM dan BSU untuk masyarakat sebagai bentuk kepedulian Pemerintah untuk meringankan masyarakat  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Kalimantan Barat https://t.co/zgLWVyNH4V","['beri', 'blt', 'bbm', 'blt', 'umkm', 'dan', 'bsu', 'untuk', 'masyarakat', 'bagai', 'bentuk', 'peduli', 'perintah', 'untuk', 'ringan', 'masyarakat', 'kalimantan', 'barat']"
121,Pemerintah saat ini menyalurkan BLT BBM untuk masyarakat khususnya ekonomi menengah ke bawah  #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan Kalimantan Barat https://t.co/wHN6eIO04N,"['perintah', 'saat', 'ini', 'salur', 'blt', 'bbm', 'untuk', 'masyarakat', 'khusus', 'ekonomi', 'tengah', 'ke', 'bawah', 'kalimantan', 'barat']"
122,Dukung Pemerintah Penyesuaian harga BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/b5yLpRtkKM,"['dukung', 'perintah', 'sesuai', 'harga', 'bbm', 'sumatera', 'barat']"
123,Pemerintah Mampu Jaga Ekonomi Di tengah Penyesuaian Harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/yz2frnRzQ2,"['perintah', 'mampu', 'jaga', 'ekonomi', 'di', 'tengah', 'sesuai', 'harga', 'bbm', 'sumatera', 'barat']"
124,Dukung Pemerintah Penyesuaian harga BBM  #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/qVqiUN3sfn,"['dukung', 'perintah', 'sesuai', 'harga', 'bbm', 'sumatera', 'barat']"
125,Pemerintah memilih jalan keadilan dengan mengalahkan subsidi BBM menjadi BLT. #PerekonomianKianMembaik #IndonesiaBangkit #ShaniTheSelene Dirgahayu TNI Army https://t.co/KC83Do3iF7,"['perintah', 'pilih', 'jalan', 'adil', 'dengan', 'kalah', 'subsidi', 'bbm', 'jadi', 'blt', 'dirgahayu', 'tni', 'army']"
126,Pemerintah Mampu Jaga Ekonomi Di tengah Penyesuaian Harga BBM #BantuanBBMUntukRakyat #BLTBBMTepatSasaran #SubsidiTepatSasaran Sumatera Barat https://t.co/apaNygH88V,"['perintah', 'mampu', 'jaga', 'ekonomi', 'di', 'tengah', 'sesuai', 'harga', 'bbm', 'sumatera', 'barat']"
127,Penyaluran BLT BBM bentuk kepedulian pemerintah terhadap perekonomian masyarakat di Kalimantan Tengah Kalimantan Tengah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/QhZ9IMo3gT,"['salur', 'blt', 'bbm', 'bentuk', 'peduli', 'perintah', 'hadap', 'ekonomi', 'masyarakat', 'di', 'kalimantan', 'tengah', 'kalimantan', 'tengah']"
128,Penyaluran BLT BBM bentuk kepedulian pemerintah terhadap perekonomian masyarakat di Kalimantan Tengah Kalimantan Tengah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/Gh2zQ8nDNx,"['salur', 'blt', 'bbm', 'bentuk', 'peduli', 'perintah', 'hadap', 'ekonomi', 'masyarakat', 'di', 'kalimantan', 'tengah', 'kalimantan', 'tengah']"
129,Penyaluran BLT BBM bentuk kepedulian pemerintah terhadap perekonomian masyarakat di Kalimantan Tengah Kalimantan Tengah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/5Ditbney6k,"['salur', 'blt', 'bbm', 'bentuk', 'peduli', 'perintah', 'hadap', 'ekonomi', 'masyarakat', 'di', 'kalimantan', 'tengah', 'kalimantan', 'tengah']"
130,Penyaluran BLT BBM bentuk kepedulian pemerintah terhadap perekonomian masyarakat di Kalimantan Tengah Kalimantan Tengah #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/76CiEEs3DD,"['salur', 'blt', 'bbm', 'bentuk', 'peduli', 'perintah', 'hadap', 'ekonomi', 'masyarakat', 'di', 'kalimantan', 'tengah', 'kalimantan', 'tengah']"
